Order Number,Line Item,Order Date,Delivery Date,CustomerKey,StoreKey,ProductKey,Quantity,Currency Code
1494015,2,2019-02-02,02-05-2019,1407506,0,1455,6,USD
1494015,3,2019-02-02,02-05-2019,1407506,0,783,2,USD
1494016,1,2019-02-02,,1860085,45,1582,2,USD
1494016,2,2019-02-02,,1860085,45,1305,7,USD
1494016,3,2019-02-02,,1860085,45,95,3,USD
1494017,1,2019-02-02,,1272497,44,1722,2,USD
1494017,2,2019-02-02,,1272497,44,1247,1,USD
1494018,1,2019-02-02,,1921863,44,1597,7,USD
1494019,1,2019-02-02,,1012052,40,2088,2,GBP
1494019,2,2019-02-02,,1012052,40,1637,1,GBP
1494020,1,2019-02-02,02-09-2019,1819252,0,104,1,USD
1494020,2,2019-02-02,02-09-2019,1819252,0,1822,4,USD
1494021,1,2019-02-02,,1342539,61,850,6,USD
1494022,1,2019-02-02,02-04-2019,1345643,0,821,1,USD
1494023,1,2019-02-02,,226833,9,429,3,CAD
1494023,2,2019-02-02,,226833,9,1442,3,CAD
1494023,3,2019-02-02,,226833,9,1615,4,CAD
1494023,4,2019-02-02,,226833,9,81,8,CAD
1494023,5,2019-02-02,,226833,9,444,4,CAD
1494024,1,2019-02-02,02-07-2019,1795690,0,1582,2,USD
1494025,1,2019-02-02,,1347884,55,1688,3,USD
1494025,2,2019-02-02,,1347884,55,1621,8,USD
1494025,3,2019-02-02,,1347884,55,1607,4,USD
1494025,4,2019-02-02,,1347884,55,1558,9,USD
1494026,1,2019-02-02,02-07-2019,795665,0,1319,3,EUR
1494027,1,2019-02-02,02-06-2019,1691683,0,95,2,USD
1494028,1,2019-02-02,,343285,9,183,2,CAD
1494029,1,2019-02-02,,907297,40,1317,1,GBP
1494030,1,2019-02-02,,1047050,36,528,1,GBP
1494031,1,2019-02-02,02-11-2019,1212939,0,1810,7,USD
1494031,2,2019-02-02,02-11-2019,1212939,0,971,1,USD
1494032,1,2019-02-02,02-06-2019,1287862,0,1197,4,USD
1494032,2,2019-02-02,02-06-2019,1287862,0,647,1,USD
1494032,3,2019-02-02,02-06-2019,1287862,0,48,2,USD
1494033,1,2019-02-02,,1703884,51,1439,1,USD
1494033,2,2019-02-02,,1703884,51,1411,2,USD
1494034,1,2019-02-02,,1219767,43,182,3,USD
1494036,1,2019-02-02,,1609589,65,79,6,USD
1494036,3,2019-02-02,,1609589,65,920,1,USD
1494036,4,2019-02-02,,1609589,65,1799,2,USD
1494036,5,2019-02-02,,1609589,65,1666,5,USD
1494036,6,2019-02-02,,1609589,65,1440,7,USD
1494036,7,2019-02-02,,1609589,65,879,2,USD
1494037,1,2019-02-02,,1816342,49,1656,1,USD
1494037,2,2019-02-02,,1816342,49,72,5,USD
1494037,3,2019-02-02,,1816342,49,86,3,USD
1494037,5,2019-02-02,,1816342,49,1786,2,USD
1494037,6,2019-02-02,,1816342,49,448,4,USD
1494037,7,2019-02-02,,1816342,49,782,3,USD
1494038,1,2019-02-02,,501047,22,338,3,EUR
1494038,2,2019-02-02,,501047,22,1385,1,EUR
1494038,3,2019-02-02,,501047,22,1274,2,EUR
1494039,1,2019-02-02,,1981433,54,459,4,USD
1494040,1,2019-02-02,02-07-2019,1390208,0,1627,2,USD
1494040,2,2019-02-02,02-07-2019,1390208,0,182,2,USD
1494041,1,2019-02-02,,1998481,65,460,6,USD
1494041,2,2019-02-02,,1998481,65,996,3,USD
1494041,3,2019-02-02,,1998481,65,427,6,USD
1495000,1,2019-03-02,,1773061,54,2162,2,USD
1495002,1,2019-03-02,,917772,42,1375,3,GBP
1495002,2,2019-03-02,,917772,42,1814,2,GBP
1495002,3,2019-03-02,,917772,42,51,4,GBP
1496000,1,2019-04-02,,456958,24,456,1,EUR
1496001,1,2019-04-02,,1564526,53,430,3,USD
1496001,2,2019-04-02,,1564526,53,509,1,USD
1496002,1,2019-04-02,,1373602,63,1597,1,USD
1496002,2,2019-04-02,,1373602,63,1353,2,USD
1496003,1,2019-04-02,02-05-2019,2083381,0,1177,5,USD
1496003,2,2019-04-02,02-05-2019,2083381,0,1310,2,USD
1496004,1,2019-04-02,,1577700,53,2495,2,USD
1496005,1,2019-04-02,,1651796,65,1124,1,USD
1496006,1,2019-04-02,,60411,6,1431,6,AUD
1496006,2,2019-04-02,,60411,6,1693,1,AUD
1496006,3,2019-04-02,,60411,6,2500,3,AUD
1496006,4,2019-04-02,,60411,6,72,7,AUD
1496008,1,2019-04-02,,564676,20,2490,1,EUR
1496009,1,2019-04-02,02-12-2019,706638,0,2135,2,EUR
1496010,1,2019-04-02,,188404,4,441,10,AUD
1496012,1,2019-04-02,,775606,29,2369,1,EUR
1496013,1,2019-04-02,,926874,38,1497,1,GBP
1496013,2,2019-04-02,,926874,38,451,1,GBP
1496013,3,2019-04-02,,926874,38,379,3,GBP
1496013,4,2019-04-02,,926874,38,1270,4,GBP
1496013,5,2019-04-02,,926874,38,1481,1,GBP
1496014,1,2019-04-02,,521492,20,2136,5,EUR
1496014,2,2019-04-02,,521492,20,611,10,EUR
1496015,1,2019-04-02,02-11-2019,171253,0,137,1,AUD
1496016,1,2019-04-02,,1193695,37,2009,5,GBP
1496017,1,2019-04-02,,1058772,40,625,4,GBP
1496017,2,2019-04-02,,1058772,40,1619,1,GBP
1496018,1,2019-04-02,,1272285,47,1279,6,USD
1496018,2,2019-04-02,,1272285,47,1619,3,USD
1497000,1,2019-05-02,,505288,27,100,2,EUR
1497001,1,2019-05-02,,1865702,57,76,1,USD
1497001,2,2019-05-02,,1865702,57,114,4,USD
1497001,4,2019-05-02,,1865702,57,430,4,USD
1497001,5,2019-05-02,,1865702,57,434,2,USD
1497001,6,2019-05-02,,1865702,57,1358,5,USD
1497001,7,2019-05-02,,1865702,57,2085,3,USD
1497002,1,2019-05-02,02-08-2019,550082,0,856,1,EUR
1497004,1,2019-05-02,,565707,23,591,2,EUR
1497004,2,2019-05-02,,565707,23,1633,3,EUR
1497004,3,2019-05-02,,565707,23,94,4,EUR
1497005,1,2019-05-02,,1010453,36,1787,4,GBP
1497006,1,2019-05-02,,483702,27,1353,3,EUR
1497007,1,2019-05-02,,1415255,59,1702,3,USD
1497007,2,2019-05-02,,1415255,59,1572,7,USD
1497007,3,2019-05-02,,1415255,59,1595,3,USD
1497008,1,2019-05-02,,1149875,39,616,3,GBP
1497009,1,2019-05-02,,1913981,53,1491,5,USD
1497009,2,2019-05-02,,1913981,53,77,1,USD
1497010,1,2019-05-02,,2025504,61,554,1,USD
1497010,2,2019-05-02,,2025504,61,2127,7,USD
1497012,1,2019-05-02,,738874,29,1549,3,EUR
1497013,1,2019-05-02,,1129712,37,437,3,GBP
1497014,1,2019-05-02,02-08-2019,1969433,0,1596,1,USD
1497014,2,2019-05-02,02-08-2019,1969433,0,453,2,USD
1497014,3,2019-05-02,02-08-2019,1969433,0,1484,1,USD
1497014,4,2019-05-02,02-08-2019,1969433,0,2508,8,USD
1497014,5,2019-05-02,02-08-2019,1969433,0,1633,1,USD
1497014,6,2019-05-02,02-08-2019,1969433,0,2494,1,USD
1497015,1,2019-05-02,02-12-2019,1018176,0,100,1,GBP
1497015,2,2019-05-02,02-12-2019,1018176,0,1660,1,GBP
1497016,1,2019-05-02,,1190713,37,1571,5,GBP
1497016,2,2019-05-02,,1190713,37,421,2,GBP
1497018,1,2019-05-02,,1672305,51,1581,1,USD
1497019,1,2019-05-02,,528629,24,1720,3,EUR
1497020,1,2019-05-02,02-12-2019,1340465,0,1541,2,USD
1497020,2,2019-05-02,02-12-2019,1340465,0,1573,1,USD
1497020,3,2019-05-02,02-12-2019,1340465,0,1348,1,USD
1497020,4,2019-05-02,02-12-2019,1340465,0,1336,3,USD
1497021,1,2019-05-02,,940688,39,427,3,GBP
1497021,2,2019-05-02,,940688,39,1684,6,GBP
1497021,3,2019-05-02,,940688,39,336,2,GBP
1497022,1,2019-05-02,,2086673,61,1511,1,USD
1497023,1,2019-05-02,,1921349,49,1453,6,USD
1497024,1,2019-05-02,,1772778,47,2051,7,USD
1498000,1,2019-06-02,02-09-2019,993480,0,540,1,GBP
1498000,2,2019-06-02,02-09-2019,993480,0,149,5,GBP
1498001,1,2019-06-02,,1889903,45,1812,3,USD
1498001,2,2019-06-02,,1889903,45,92,6,USD
1498003,1,2019-06-02,,411322,27,2491,1,EUR
1498004,1,2019-06-02,02-10-2019,1736536,0,944,1,USD
1498004,2,2019-06-02,02-10-2019,1736536,0,1532,1,USD
1498005,1,2019-06-02,02-08-2019,1775819,0,1644,2,USD
1498006,1,2019-06-02,,1440476,63,61,1,USD
1498006,2,2019-06-02,,1440476,63,73,1,USD
1498007,1,2019-06-02,02-12-2019,1251181,0,1378,1,USD
1498007,2,2019-06-02,02-12-2019,1251181,0,1663,1,USD
1498007,3,2019-06-02,02-12-2019,1251181,0,57,4,USD
1498007,4,2019-06-02,02-12-2019,1251181,0,1341,2,USD
1498007,5,2019-06-02,02-12-2019,1251181,0,1453,8,USD
1498007,6,2019-06-02,02-12-2019,1251181,0,442,5,USD
1498008,1,2019-06-02,,1497151,62,1663,1,USD
1498008,2,2019-06-02,,1497151,62,1900,5,USD
1498008,3,2019-06-02,,1497151,62,1624,2,USD
1498009,1,2019-06-02,,1640519,55,1016,1,USD
1498010,1,2019-06-02,,1401276,66,365,3,USD
1498010,2,2019-06-02,,1401276,66,512,1,USD
1498011,1,2019-06-02,02-09-2019,1546647,0,1634,3,USD
1498012,1,2019-06-02,,1037348,42,1697,3,GBP
1498012,2,2019-06-02,,1037348,42,1433,10,GBP
1498012,3,2019-06-02,,1037348,42,1777,2,GBP
1498013,1,2019-06-02,,1239387,63,1776,3,USD
1498013,2,2019-06-02,,1239387,63,1425,4,USD
1498014,1,2019-06-02,,879909,32,1686,6,EUR
1498014,2,2019-06-02,,879909,32,457,1,EUR
1498015,1,2019-06-02,,492040,27,1370,1,EUR
1498015,2,2019-06-02,,492040,27,440,1,EUR
1498015,3,2019-06-02,,492040,27,1298,1,EUR
1498016,1,2019-06-02,,884417,33,71,2,EUR
1498016,2,2019-06-02,,884417,33,1716,3,EUR
1498016,3,2019-06-02,,884417,33,1449,1,EUR
1498017,1,2019-06-02,,1489610,55,1587,1,USD
1498017,2,2019-06-02,,1489610,55,1622,6,USD
1498017,3,2019-06-02,,1489610,55,83,2,USD
1498017,4,2019-06-02,,1489610,55,1397,1,USD
1498019,1,2019-06-02,02-11-2019,1337241,0,103,3,USD
1498019,2,2019-06-02,02-11-2019,1337241,0,1578,3,USD
1498020,1,2019-06-02,,1477712,53,696,1,USD
1498021,1,2019-06-02,,420996,24,1613,2,EUR
1498021,2,2019-06-02,,420996,24,1547,1,EUR
1498022,1,2019-06-02,,1599683,63,42,5,USD
1498022,3,2019-06-02,,1599683,63,1588,6,USD
1498023,1,2019-06-02,,264515,10,1660,6,CAD
1498024,1,2019-06-02,02-09-2019,205333,0,2015,3,CAD
1498024,2,2019-06-02,02-09-2019,205333,0,563,6,CAD
1498024,3,2019-06-02,02-09-2019,205333,0,1653,3,CAD
1498024,4,2019-06-02,02-09-2019,205333,0,1551,1,CAD
1498024,5,2019-06-02,02-09-2019,205333,0,1613,7,CAD
1498025,1,2019-06-02,,1761079,59,1399,2,USD
1498025,2,2019-06-02,,1761079,59,1241,1,USD
1498025,3,2019-06-02,,1761079,59,1488,2,USD
1498025,4,2019-06-02,,1761079,59,1270,4,USD
1498026,1,2019-06-02,,458731,27,1622,2,EUR
1498026,2,2019-06-02,,458731,27,448,1,EUR
1498027,1,2019-06-02,02-09-2019,1604428,0,1684,2,USD
1498027,2,2019-06-02,02-09-2019,1604428,0,112,1,USD
1498027,3,2019-06-02,02-09-2019,1604428,0,100,8,USD
1498028,1,2019-06-02,,2032912,48,1111,2,USD
1498028,2,2019-06-02,,2032912,48,2027,1,USD
1498028,3,2019-06-02,,2032912,48,1331,2,USD
1498030,1,2019-06-02,02-10-2019,445123,0,1685,1,EUR
1498030,2,2019-06-02,02-10-2019,445123,0,1579,3,EUR
1498031,1,2019-06-02,02-12-2019,1163237,0,106,1,GBP
1498031,2,2019-06-02,02-12-2019,1163237,0,500,2,GBP
1498031,3,2019-06-02,02-12-2019,1163237,0,1496,5,GBP
1498031,4,2019-06-02,02-12-2019,1163237,0,1811,3,GBP
1498032,1,2019-06-02,,1700848,64,1427,1,USD
1499000,1,2019-07-02,,1251211,49,1698,1,USD
1499001,1,2019-07-02,,1300622,64,82,6,USD
1499001,2,2019-07-02,,1300622,64,70,1,USD
1499002,1,2019-07-02,,2067371,62,1517,3,USD
1499002,2,2019-07-02,,2067371,62,6,4,USD
1499004,1,2019-07-02,02-09-2019,1691086,0,82,1,USD
1499004,2,2019-07-02,02-09-2019,1691086,0,2088,2,USD
1499005,1,2019-07-02,,1480971,64,546,5,USD
1499005,2,2019-07-02,,1480971,64,421,3,USD
1499005,3,2019-07-02,,1480971,64,913,5,USD
1499005,4,2019-07-02,,1480971,64,1703,6,USD
1499006,1,2019-07-02,,1217153,48,960,3,USD
1499006,2,2019-07-02,,1217153,48,1552,3,USD
1499007,1,2019-07-02,02-10-2019,1884026,0,1496,3,USD
1499007,2,2019-07-02,02-10-2019,1884026,0,547,4,USD
1499007,3,2019-07-02,02-10-2019,1884026,0,1526,2,USD
1499008,1,2019-07-02,02-12-2019,1860389,0,1428,3,USD
1499009,1,2019-07-02,,1840260,62,396,6,USD
1499009,2,2019-07-02,,1840260,62,1373,7,USD
1499009,3,2019-07-02,,1840260,62,2498,1,USD
1499010,1,2019-07-02,,564676,24,440,1,EUR
1499011,1,2019-07-02,,2057721,65,1815,4,USD
1499013,1,2019-07-02,,774483,29,76,4,EUR
1499013,2,2019-07-02,,774483,29,899,1,EUR
1499013,3,2019-07-02,,774483,29,551,3,EUR
1499014,1,2019-07-02,,715379,29,62,2,EUR
1499015,1,2019-07-02,,992981,40,67,1,GBP
1499017,1,2019-07-02,02-12-2019,1248961,0,149,1,USD
1499018,1,2019-07-02,,1588395,64,1313,7,USD
1499018,2,2019-07-02,,1588395,64,433,8,USD
1499019,1,2019-07-02,02-11-2019,1590257,0,47,7,USD
1499019,2,2019-07-02,02-11-2019,1590257,0,1592,2,USD
1499021,1,2019-07-02,,1170836,40,1413,1,GBP
1499021,2,2019-07-02,,1170836,40,68,2,GBP
1499022,1,2019-07-02,02-11-2019,1058061,0,1631,5,GBP
1499023,1,2019-07-02,,1637055,63,544,4,USD
1499023,2,2019-07-02,,1637055,63,434,4,USD
1499023,3,2019-07-02,,1637055,63,56,3,USD
1499024,1,2019-07-02,,2084056,51,455,8,USD
1499025,1,2019-07-02,,1616811,54,1553,1,USD
1499025,2,2019-07-02,,1616811,54,2093,4,USD
1499026,1,2019-07-02,,2075340,64,1639,7,USD
1499028,1,2019-07-02,,844760,34,685,2,EUR
1499029,1,2019-07-02,,293936,10,1594,2,CAD
1499031,1,2019-07-02,,992788,42,1780,7,GBP
1499031,2,2019-07-02,,992788,42,920,2,GBP
1499032,1,2019-07-02,,913935,38,320,2,GBP
1499032,3,2019-07-02,,913935,38,1631,4,GBP
1499032,4,2019-07-02,,913935,38,75,3,GBP
1499033,1,2019-07-02,,827041,31,2067,4,EUR
1499033,2,2019-07-02,,827041,31,496,2,EUR
1499033,3,2019-07-02,,827041,31,105,2,EUR
1499033,4,2019-07-02,,827041,31,1638,2,EUR
1499034,1,2019-07-02,,1264100,48,996,4,USD
1499034,2,2019-07-02,,1264100,48,625,6,USD
1499035,1,2019-07-02,,451162,19,1629,5,EUR
1499035,2,2019-07-02,,451162,19,1555,1,EUR
1499035,3,2019-07-02,,451162,19,1227,3,EUR
1500000,1,2019-08-02,,1251392,61,46,3,USD
1500000,2,2019-08-02,,1251392,61,1401,3,USD
1500000,3,2019-08-02,,1251392,61,169,1,USD
1500002,1,2019-08-02,,503562,22,1511,5,EUR
1500002,2,2019-08-02,,503562,22,2512,1,EUR
1500002,3,2019-08-02,,503562,22,1714,2,EUR
1500002,4,2019-08-02,,503562,22,80,1,EUR
1500003,1,2019-08-02,2/15/2019,1970732,0,2186,7,USD
1500004,1,2019-08-02,,1884663,53,1318,4,USD
1500004,2,2019-08-02,,1884663,53,1957,7,USD
1500004,3,2019-08-02,,1884663,53,1311,1,USD
1500004,4,2019-08-02,,1884663,53,1468,3,USD
1500004,5,2019-08-02,,1884663,53,1957,6,USD
1500004,6,2019-08-02,,1884663,53,367,1,USD
1500004,7,2019-08-02,,1884663,53,1515,3,USD
1500005,1,2019-08-02,,2018685,63,433,7,USD
1500006,1,2019-08-02,,1816741,43,1296,2,USD
1500006,2,2019-08-02,,1816741,43,71,4,USD
1500007,1,2019-08-02,,399053,8,1460,5,CAD
1500007,2,2019-08-02,,399053,8,1510,2,CAD
1500007,3,2019-08-02,,399053,8,452,1,CAD
1500007,4,2019-08-02,,399053,8,1012,5,CAD
1500007,5,2019-08-02,,399053,8,1648,2,CAD
1500007,6,2019-08-02,,399053,8,2172,1,CAD
1500007,7,2019-08-02,,399053,8,1733,3,CAD
1500008,1,2019-08-02,2/16/2019,406124,0,1660,4,EUR
1500009,1,2019-08-02,,1131576,38,1572,1,GBP
1500010,1,2019-08-02,,1353710,47,1632,7,USD
1500011,1,2019-08-02,02-12-2019,205333,0,554,6,CAD
1500011,2,2019-08-02,02-12-2019,205333,0,61,3,CAD
1500011,3,2019-08-02,02-12-2019,205333,0,1295,2,CAD
1500011,4,2019-08-02,02-12-2019,205333,0,1536,1,CAD
1500012,1,2019-08-02,,1908923,55,124,1,USD
1500012,2,2019-08-02,,1908923,55,1466,3,USD
1500012,3,2019-08-02,,1908923,55,340,4,USD
1500012,4,2019-08-02,,1908923,55,1418,1,USD
1500012,5,2019-08-02,,1908923,55,1584,2,USD
1500012,6,2019-08-02,,1908923,55,1713,4,USD
1500013,1,2019-08-02,,1908818,50,423,1,USD
1500014,1,2019-08-02,,744459,30,2510,5,EUR
1500015,1,2019-08-02,,1645441,48,1601,2,USD
1500015,2,2019-08-02,,1645441,48,2511,3,USD
1500015,3,2019-08-02,,1645441,48,434,1,USD
1500016,1,2019-08-02,,1724786,61,99,1,USD
1500017,1,2019-08-02,2/14/2019,1410778,0,434,2,USD
1500017,2,2019-08-02,2/14/2019,1410778,0,2097,2,USD
1500017,3,2019-08-02,2/14/2019,1410778,0,1707,1,USD
1500017,4,2019-08-02,2/14/2019,1410778,0,1777,3,USD
1500017,5,2019-08-02,2/14/2019,1410778,0,460,7,USD
1500017,6,2019-08-02,2/14/2019,1410778,0,1605,3,USD
1500018,1,2019-08-02,,2087433,65,734,2,USD
1500018,2,2019-08-02,,2087433,65,1161,3,USD
1500019,1,2019-08-02,,1925694,66,112,3,USD
1500020,1,2019-08-02,,1571781,47,2128,4,USD
1500021,1,2019-08-02,2/14/2019,1649468,0,1681,10,USD
1500021,2,2019-08-02,2/14/2019,1649468,0,322,2,USD
1500022,1,2019-08-02,2/13/2019,1860488,0,437,1,USD
1500022,2,2019-08-02,2/13/2019,1860488,0,1004,3,USD
1500023,1,2019-08-02,,1633425,48,447,1,USD
1500023,2,2019-08-02,,1633425,48,2284,3,USD
1500023,3,2019-08-02,,1633425,48,1424,2,USD
1500023,4,2019-08-02,,1633425,48,1254,1,USD
1500023,5,2019-08-02,,1633425,48,271,1,USD
1500024,1,2019-08-02,,1751015,47,490,1,USD
1500024,2,2019-08-02,,1751015,47,830,1,USD
1500024,3,2019-08-02,,1751015,47,1515,7,USD
1500024,4,2019-08-02,,1751015,47,459,4,USD
1500024,5,2019-08-02,,1751015,47,1435,8,USD
1500024,6,2019-08-02,,1751015,47,435,10,USD
1501000,1,2019-09-02,,775239,30,88,8,EUR
1501000,3,2019-09-02,,775239,30,426,4,EUR
1501000,4,2019-09-02,,775239,30,1620,1,EUR
1501001,1,2019-09-02,2/14/2019,777688,0,2098,5,EUR
1501001,2,2019-09-02,2/14/2019,777688,0,2093,4,EUR
1501001,3,2019-09-02,2/14/2019,777688,0,455,2,EUR
1501002,1,2019-09-02,,570530,27,1523,3,EUR
1501002,2,2019-09-02,,570530,27,512,2,EUR
1501003,1,2019-09-02,,317971,10,419,2,CAD
1501003,2,2019-09-02,,317971,10,1150,3,CAD
1501004,1,2019-09-02,,1861020,47,454,7,USD
1501004,2,2019-09-02,,1861020,47,283,3,USD
1501005,1,2019-09-02,,1210809,51,950,3,USD
1501006,1,2019-09-02,,307703,10,952,1,CAD
1501006,2,2019-09-02,,307703,10,1633,5,CAD
1501006,3,2019-09-02,,307703,10,447,1,CAD
1501006,4,2019-09-02,,307703,10,1794,1,CAD
1501006,5,2019-09-02,,307703,10,2010,3,CAD
1501007,1,2019-09-02,,1295740,55,1652,1,USD
1501008,1,2019-09-02,,1677794,57,1613,4,USD
1501008,2,2019-09-02,,1677794,57,1684,2,USD
1501010,1,2019-09-02,,1577659,61,62,2,USD
1501010,2,2019-09-02,,1577659,61,1408,1,USD
1501010,3,2019-09-02,,1577659,61,2174,4,USD
1501010,4,2019-09-02,,1577659,61,2090,1,USD
1501011,1,2019-09-02,,1969970,53,488,7,USD
1501011,2,2019-09-02,,1969970,53,2113,2,USD
1501011,3,2019-09-02,,1969970,53,1477,3,USD
1501011,4,2019-09-02,,1969970,53,1476,3,USD
1501012,1,2019-09-02,,1455437,44,427,2,USD
1501013,1,2019-09-02,,1240492,61,113,1,USD
1501013,2,2019-09-02,,1240492,61,1664,1,USD
1501013,3,2019-09-02,,1240492,61,66,2,USD
1501014,1,2019-09-02,2/15/2019,1292219,0,1619,8,USD
1501014,2,2019-09-02,2/15/2019,1292219,0,2100,4,USD
1501014,3,2019-09-02,2/15/2019,1292219,0,1580,1,USD
1501015,1,2019-09-02,,1465839,48,474,8,USD
1501016,1,2019-09-02,,548685,22,701,2,EUR
1501017,1,2019-09-02,,1137620,42,578,7,GBP
1501018,1,2019-09-02,,1007733,37,416,2,GBP
1501018,2,2019-09-02,,1007733,37,1434,2,GBP
1501018,3,2019-09-02,,1007733,37,46,1,GBP
1501019,1,2019-09-02,02-12-2019,1965339,0,456,1,USD
1501019,2,2019-09-02,02-12-2019,1965339,0,1307,8,USD
1501020,1,2019-09-02,,692856,15,864,3,EUR
1501020,2,2019-09-02,,692856,15,443,6,EUR
1501021,1,2019-09-02,,222617,10,535,2,CAD
1501023,1,2019-09-02,,646010,13,332,4,EUR
1501023,2,2019-09-02,,646010,13,402,1,EUR
1501025,1,2019-09-02,,179144,6,1064,3,AUD
1501025,2,2019-09-02,,179144,6,1640,2,AUD
1501025,3,2019-09-02,,179144,6,665,4,AUD
1501025,4,2019-09-02,,179144,6,2107,2,AUD
1501026,1,2019-09-02,,1450086,43,1908,4,USD
1501027,1,2019-09-02,,491106,22,338,3,EUR
1501027,2,2019-09-02,,491106,22,55,2,EUR
1501027,3,2019-09-02,,491106,22,1633,2,EUR
1501028,1,2019-09-02,,40669,6,1547,3,AUD
1501028,2,2019-09-02,,40669,6,393,6,AUD
1501029,1,2019-09-02,,717000,29,1057,6,EUR
1501030,1,2019-09-02,,1505443,55,458,6,USD
1501031,1,2019-09-02,,1702638,44,475,2,USD
1501034,1,2019-09-02,,295102,9,179,3,CAD
1501034,2,2019-09-02,,295102,9,457,1,CAD
1501035,1,2019-09-02,,1822685,64,1606,10,USD
1501035,2,2019-09-02,,1822685,64,109,2,USD
1501036,1,2019-09-02,02-12-2019,946737,0,1059,1,GBP
1501036,2,2019-09-02,02-12-2019,946737,0,2512,3,GBP
1501037,1,2019-09-02,,2035762,57,1367,3,USD
1501037,2,2019-09-02,,2035762,57,1253,2,USD
1501039,1,2019-09-02,,1740873,47,60,3,USD
1501040,1,2019-09-02,02-12-2019,1885351,0,1690,3,USD
1501041,1,2019-09-02,2/17/2019,1551319,0,1439,4,USD
1501041,2,2019-09-02,2/17/2019,1551319,0,962,6,USD
1501042,1,2019-09-02,2/13/2019,23599,0,428,2,AUD
1501042,2,2019-09-02,2/13/2019,23599,0,2065,4,AUD
1501042,3,2019-09-02,2/13/2019,23599,0,526,4,AUD
1501042,4,2019-09-02,2/13/2019,23599,0,1441,5,AUD
1502000,1,2019-10-02,,705074,30,2505,2,EUR
1502000,2,2019-10-02,,705074,30,1643,6,EUR
1502000,3,2019-10-02,,705074,30,146,2,EUR
1502000,4,2019-10-02,,705074,30,1772,5,EUR
1502001,1,2019-10-02,,887549,34,114,1,EUR
1502001,3,2019-10-02,,887549,34,1321,3,EUR
1502001,4,2019-10-02,,887549,34,898,2,EUR
1502002,1,2019-10-02,,407047,22,1497,3,EUR
1502002,2,2019-10-02,,407047,22,181,6,EUR
1502002,3,2019-10-02,,407047,22,1556,7,EUR
1502003,1,2019-10-02,,1959688,59,973,3,USD
1502003,2,2019-10-02,,1959688,59,1543,1,USD
1502003,3,2019-10-02,,1959688,59,109,2,USD
1502003,4,2019-10-02,,1959688,59,2287,2,USD
1502003,5,2019-10-02,,1959688,59,1720,1,USD
1502003,6,2019-10-02,,1959688,59,401,1,USD
1502003,7,2019-10-02,,1959688,59,1820,7,USD
1503000,1,2019-11-02,2/13/2019,643624,0,1468,2,EUR
1503000,2,2019-11-02,2/13/2019,643624,0,1168,4,EUR
1503001,1,2019-11-02,,443720,23,1817,1,EUR
1503002,1,2019-11-02,2/16/2019,1693028,0,430,6,USD
1503002,2,2019-11-02,2/16/2019,1693028,0,2489,2,USD
1503002,3,2019-11-02,2/16/2019,1693028,0,1539,4,USD
1503003,1,2019-11-02,,365565,8,2094,3,CAD
1503005,1,2019-11-02,,649267,15,455,6,EUR
1503007,1,2019-11-02,,647154,14,1075,1,EUR
1503007,2,2019-11-02,,647154,14,1319,7,EUR
1503007,3,2019-11-02,,647154,14,115,3,EUR
1503008,1,2019-11-02,,774483,30,67,4,EUR
1503008,2,2019-11-02,,774483,30,87,5,EUR
1503008,3,2019-11-02,,774483,30,2492,1,EUR
1503009,1,2019-11-02,,1415440,59,644,1,USD
1503009,2,2019-11-02,,1415440,59,1698,8,USD
1503010,1,2019-11-02,,1295834,47,2006,4,USD
1503011,1,2019-11-02,,443881,24,1509,2,EUR
1503011,2,2019-11-02,,443881,24,1796,6,EUR
1503011,3,2019-11-02,,443881,24,2510,7,EUR
1503012,1,2019-11-02,2/15/2019,1765910,0,454,1,USD
1503013,1,2019-11-02,2/18/2019,2055764,0,1666,1,USD
1503013,2,2019-11-02,2/18/2019,2055764,0,1722,7,USD
1503014,1,2019-11-02,,1932072,54,367,3,USD
1503014,2,2019-11-02,,1932072,54,1592,2,USD
1503014,3,2019-11-02,,1932072,54,392,1,USD
1503016,1,2019-11-02,,1247074,50,1453,2,USD
1503017,1,2019-11-02,,1259925,55,456,3,USD
1503017,2,2019-11-02,,1259925,55,1577,7,USD
1503017,3,2019-11-02,,1259925,55,2086,1,USD
1503018,1,2019-11-02,,967098,40,1615,6,GBP
1503019,1,2019-11-02,,1751091,57,1616,5,USD
1503019,2,2019-11-02,,1751091,57,50,4,USD
1503019,3,2019-11-02,,1751091,57,1803,5,USD
1503020,1,2019-11-02,,713424,30,149,1,EUR
1503020,2,2019-11-02,,713424,30,1445,1,EUR
1503020,3,2019-11-02,,713424,30,692,1,EUR
1503020,4,2019-11-02,,713424,30,1777,1,EUR
1503021,1,2019-11-02,,1921651,62,57,2,USD
1503021,2,2019-11-02,,1921651,62,715,4,USD
1503021,3,2019-11-02,,1921651,62,1558,2,USD
1503022,1,2019-11-02,,1397652,59,2515,3,USD
1504000,1,2019-12-02,,1829393,48,947,4,USD
1504000,2,2019-12-02,,1829393,48,2511,1,USD
1504000,3,2019-12-02,,1829393,48,1634,6,USD
1504001,1,2019-12-02,,773587,29,445,5,EUR
1504001,2,2019-12-02,,773587,29,460,4,EUR
1504002,1,2019-12-02,,1148932,42,1337,4,GBP
1504002,2,2019-12-02,,1148932,42,1739,2,GBP
